team,season,avg_age,avg_height,avg_weight,fg_per_game,fga_per_game,fg_pct,3p_per_game,3pa_per_game,3p_pct,2p_per_game,2pa_per_game,2p_pct,ft_per_game,fta_per_game,ft_pct,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game
GSW,1979-80,26.3,6-6,203,43.0,89.2,.482,0.3,1.5,.223,42.7,87.8,.486,17.2,23.3,.738,14.1,29.7,43.8,24.7,9.5,4.1,18.2,25.4,103.6
GSW,1978-79,25.2,6-6,204,44.2,90.9,.487,,,,44.2,90.9,.487,16.7,22.8,.730,14.3,30.6,44.9,25.2,9.4,5.1,18.3,24.7,105.1
GSW,1977-78,26.6,6-6,204,43.6,93.3,.467,,,,43.6,93.3,.467,18.9,25.4,.745,14.4,32.1,46.5,25.6,10.6,4.9,18.5,25.8,106.1
GSW,1976-77,25.8,6-5,198,45.4,95.5,.475,,,,45.4,95.5,.475,20.1,26.5,.759,15.9,32.2,48.0,25.9,11.0,5.3,19.8,25.1,110.9
GSW,1975-76,25.5,6-5,197,45.0,97.3,.462,,,,45.0,97.3,.462,19.8,26.3,.751,16.5,35.5,52.0,24.9,11.3,5.1,19.7,24.7,109.8
GSW,1974-75,25.8,6-5,198,45.3,97.3,.465,,,,45.3,97.3,.465,17.9,23.4,.768,17.3,34.8,52.1,25.3,11.9,4.5,20.9,25.7,108.5
GSW,1973-74,28.4,6-6,200,45.4,97.8,.464,,,,45.4,97.8,.464,19.1,24.6,.778,16.8,37.0,53.8,24.3,8.1,5.5,20.3,23.1,109.9
GSW,1972-73,28.6,6-6,199,45.3,99.5,.455,,,,45.3,99.5,.455,18.2,22.8,.798,,,53.7,24.2,,,18.5,20.6,108.8
GSW,1971-72,27.7,6-6,200,42.4,96.6,.439,,,,42.4,96.6,.439,23.4,30.5,.767,,,54.3,22.6,,,17.3,22.4,108.2
GSW,1970-71,27.4,6-6,202,42.1,94.0,.448,,,,42.1,94.0,.448,22.9,30.1,.760,,,56.6,23.1,,,20.6,22.4,107.1
GSW,1969-70,26.7,6-6,199,43.4,100.3,.432,,,,43.4,100.3,.432,24.4,32.3,.757,,,58.2,22.7,,,,25.0,111.1
GSW,1968-69,26.4,6-6,201,41.6,100.2,.415,,,,41.6,100.2,.415,25.8,36.0,.719,,,62.3,22.2,,,,25.5,109.1
GSW,1967-68,26.2,6-6,202,44.3,104.7,.423,,,,44.3,104.7,.423,28.5,38.5,.740,,,73.5,23.2,,,,27.6,117.0
GSW,1966-67,25.3,6-5,200,47.1,108.9,.433,,,,47.1,108.9,.433,28.2,37.3,.756,,,73.8,23.2,,,,26.2,122.4
GSW,1965-66,25.6,6-5,202,44.5,106.4,.418,,,,44.5,106.4,.418,26.6,36.0,.739,,,71.6,23.4,,,,25.9,115.5
GSW,1964-65,25.6,6-5,210,41.5,103.1,.403,,,,41.5,103.1,.403,22.7,35.6,.640,,,71.4,20.7,,,,25.0,105.8
GSW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GSW,1963-64,25.5,6-6,211,42.6,97.2,.438,,,,42.6,97.2,.438,22.5,35.3,.638,,,68.7,23.7,,,,24.7,107.7
GSW,1962-63,25.7,6-5,212,47.6,105.6,.450,,,,47.6,105.6,.450,23.4,35.0,.669,,,67.0,23.8,,,,23.5,118.5
GSW,1961-62,26.5,6-5,211,49.0,111.6,.439,,,,49.0,111.6,.439,27.5,40.1,.686,,,74.2,25.9,,,,25.2,125.4
GSW,1960-61,27.0,6-5,211,47.7,112.4,.424,,,,47.7,112.4,.424,25.6,39.3,.651,,,75.2,24.8,,,,24.5,121.0
GSW,1959-60,26.2,6-6,214,47.3,115.7,.409,,,,47.3,115.7,.409,24.0,35.8,.669,,,78.9,23.9,,,,22.9,118.6
GSW,1958-59,26.9,6-4,200,39.3,103.1,.381,,,,39.3,103.1,.381,24.8,33.7,.735,,,68.2,19.1,,,,24.7,103.3
GSW,1957-58,26.8,6-5,199,38.4,101.1,.380,,,,38.4,101.1,.380,27.5,36.1,.762,,,67.2,20.0,,,,24.5,104.3
GSW,1956-57,26.7,6-4,194,35.9,90.7,.396,,,,35.9,90.7,.396,28.6,36.9,.776,,,59.8,20.4,,,,24.1,100.4
GSW,1955-56,25.5,6-5,196,36.7,89.4,.410,,,,36.7,89.4,.410,29.8,39.3,.757,,,60.6,26.2,,,,26.0,103.1
GSW,1954-55,25.2,6-4,197,33.2,86.6,.384,,,,33.2,86.6,.384,26.8,36.5,.734,,,58.9,24.2,,,,23.8,93.2
GSW,1953-54,24.8,6-5,194,28.1,75.4,.372,,,,28.1,75.4,.372,22.0,31.6,.698,,,49.8,20.4,,,,24.2,78.2
GSW,1952-53,26.0,6-4,195,28.8,80.4,.358,,,,28.8,80.4,.358,22.6,33.3,.679,,,54.5,21.9,,,,27.0,80.2
GSW,1951-52,26.6,6-4,196,30.9,81.3,.380,,,,30.9,81.3,.380,24.8,32.5,.762,,,55.3,24.1,,,,27.4,86.5
GSW,1950-51,,,,30.1,85.8,.350,,,,30.1,85.8,.350,25.2,33.0,.763,,,54.3,21.7,,,,25.9,85.4
GSW,1949-50,,,,26.2,84.0,.312,,,,26.2,84.0,.312,21.0,30.0,.700,,,,16.8,,,,26.0,73.3
GSW,1948-49,,,,30.5,94.9,.322,,,,30.5,94.9,.322,22.7,31.6,.717,,,,17.4,,,,24.3,83.7
GSW,1947-48,,,,26.6,101.6,.262,,,,26.6,101.6,.262,20.1,28.1,.714,,,,7.0,,,,19.5,73.4
GSW,1946-47,,,,25.2,89.7,.280,,,,25.2,89.7,.280,18.3,26.6,.688,,,,5.7,,,,18.0,68.6
HOU,2023-24,25.1,6-6,214,41.8,91.0,.459,12.7,36.1,.352,29.0,54.8,.530,18.1,23.4,.773,11.5,34.0,45.5,24.8,7.8,4.6,12.7,20.8,114.3
HOU,2022-23,22.1,6-6,214,40.6,88.9,.457,10.4,31.9,.327,30.2,56.9,.530,19.1,25.3,.754,13.4,32.9,46.3,22.4,7.3,4.6,16.2,20.5,110.7
HOU,2021-22,24.1,6-5,212,39.4,86.4,.456,13.5,38.7,.349,25.9,47.7,.543,17.5,24.5,.713,9.6,32.4,42.0,23.6,7.3,4.7,16.5,20.6,109.7
HOU,2020-21,26.5,6-5,219,39.3,88.5,.444,13.8,40.6,.339,25.5,47.9,.532,16.5,22.3,.740,9.3,33.3,42.6,23.6,7.6,5.0,14.7,19.5,108.8
HOU,2019-20,29.2,6-5,218,40.8,90.4,.451,15.6,45.3,.345,25.1,45.2,.557,20.6,26.1,.791,9.8,34.5,44.3,21.6,8.7,5.2,14.7,21.8,117.8
HOU,2018-19,29.2,6-5,219,39.2,87.4,.449,16.1,45.4,.356,23.1,42.0,.551,19.3,24.4,.791,10.2,31.9,42.1,21.2,8.5,4.9,13.3,22.0,113.9
HOU,2017-18,29.8,6-6,223,38.7,84.2,.460,15.3,42.3,.362,23.4,41.9,.558,19.6,25.1,.781,9.0,34.5,43.5,21.5,8.5,4.8,13.8,19.5,112.4
HOU,2016-17,27.4,6-6,219,40.3,87.2,.462,14.4,40.3,.357,25.9,46.9,.552,20.3,26.5,.766,10.9,33.5,44.4,25.2,8.2,4.3,15.1,19.9,115.3
HOU,2015-16,27.8,6-6,217,37.7,83.5,.452,10.7,30.9,.347,27.0,52.6,.514,20.4,29.4,.694,11.3,31.7,43.1,22.2,10.0,5.2,15.9,21.8,106.5
HOU,2014-15,27.6,6-6,211,37.0,83.3,.444,11.4,32.7,.348,25.6,50.6,.506,18.6,26.0,.715,11.7,32.0,43.7,22.2,9.5,5.0,16.7,22.0,103.9
HOU,2013-14,25.4,6-7,216,38.0,80.5,.472,9.5,26.6,.358,28.5,54.0,.529,22.1,31.1,.712,11.2,34.1,45.3,21.4,7.6,5.6,16.1,20.4,107.7
HOU,2012-13,24.4,6-7,221,38.1,82.7,.461,10.6,28.9,.366,27.5,53.8,.511,19.2,25.5,.754,11.1,32.3,43.4,23.2,8.3,4.4,16.4,20.3,106.0
HOU,2011-12,26.2,6-6,211,37.7,84.0,.449,7.2,20.2,.359,30.5,63.8,.477,15.4,19.7,.782,11.7,30.5,42.2,21.3,7.5,4.8,14.5,20.4,98.1
HOU,2010-11,26.5,6-6,212,38.7,85.1,.454,8.3,22.5,.367,30.4,62.6,.486,20.3,25.4,.801,11.7,31.1,42.8,23.8,7.1,4.5,13.5,20.0,105.9
HOU,2009-10,26.0,6-6,212,37.7,84.4,.447,7.9,22.4,.351,29.9,62.0,.481,19.0,24.7,.772,11.8,30.1,42.0,21.8,7.1,3.9,14.5,20.9,102.4
HOU,2008-09,27.9,6-7,226,36.1,79.6,.453,7.6,20.2,.375,28.5,59.4,.480,18.7,23.2,.805,10.5,32.5,43.0,20.3,6.7,4.3,14.1,18.9,98.4
HOU,2007-08,28.3,6-7,221,36.6,81.7,.448,7.1,20.8,.342,29.5,60.9,.485,16.4,22.5,.726,12.2,32.4,44.6,21.4,7.3,5.1,13.7,19.6,96.7
HOU,2006-07,28.2,6-7,219,35.4,79.6,.445,8.6,23.1,.372,26.8,56.5,.475,17.5,23.2,.753,10.7,32.6,43.3,20.8,7.1,4.1,14.2,20.9,97.0
HOU,2005-06,28.8,6-6,217,33.0,76.2,.433,5.7,17.2,.332,27.3,59.0,.463,18.3,24.1,.759,10.4,31.3,41.6,19.3,7.2,3.9,14.5,22.7,90.1
HOU,2004-05,29.7,6-7,225,34.7,78.3,.443,6.7,18.5,.364,28.0,59.7,.468,18.9,24.2,.781,10.7,31.7,42.4,21.1,6.9,4.6,13.8,22.0,95.1
HOU,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HOU,2003-04,28.3,6-7,230,33.4,75.5,.442,6.3,17.1,.366,27.1,58.4,.464,16.7,21.6,.773,10.3,32.3,42.6,19.3,6.8,5.4,16.7,21.5,89.8
HOU,2002-03,25.9,6-7,224,34.6,78.8,.440,5.4,15.5,.346,29.3,63.3,.462,19.1,24.9,.768,12.5,31.3,43.8,18.4,7.2,6.0,15.6,19.5,93.8
HOU,2001-02,25.9,6-6,215,34.6,80.8,.428,6.0,18.0,.335,28.5,62.8,.455,17.1,23.1,.741,12.5,29.4,41.9,18.1,6.5,5.4,14.1,18.0,92.3
HOU,2000-01,26.7,6-6,218,35.9,79.2,.453,6.1,17.2,.357,29.7,62.0,.480,19.3,25.4,.758,11.2,30.8,42.0,19.7,7.2,4.4,14.7,20.2,97.2
HOU,1999-00,26.3,6-6,218,36.6,81.3,.450,7.1,19.8,.358,29.5,61.5,.480,19.2,26.2,.733,12.3,31.5,43.8,21.6,7.5,5.3,17.4,20.3,99.5
HOU,1998-99,29.6,6-6,216,35.1,76.0,.462,6.7,18.3,.368,28.4,57.7,.492,17.3,23.7,.729,10.7,30.8,41.5,21.2,7.7,5.2,16.2,19.2,94.2
HOU,1997-98,32.0,6-7,217,35.9,79.4,.452,7.0,20.4,.343,28.9,59.1,.490,19.9,25.9,.771,12.0,28.7,40.7,21.9,8.4,3.6,15.8,20.2,98.8
HOU,1996-97,30.8,6-7,220,37.0,79.1,.468,8.2,22.4,.365,28.9,56.6,.509,18.3,24.3,.755,11.3,31.3,42.6,24.5,8.4,4.2,16.6,19.6,100.6
HOU,1995-96,29.0,6-7,215,37.5,81.0,.464,7.8,21.5,.362,29.8,59.5,.501,19.6,25.7,.765,11.2,29.9,41.1,24.2,7.9,5.8,15.2,21.4,102.5
HOU,1994-95,28.5,6-7,211,38.5,80.2,.480,7.9,21.4,.368,30.6,58.8,.521,18.6,24.9,.749,10.7,29.8,40.5,25.1,8.8,6.3,16.1,20.9,103.5
HOU,1993-94,28.1,6-6,209,39.0,82.1,.475,5.2,15.7,.334,33.8,66.4,.508,17.9,24.1,.743,11.3,31.9,43.2,25.5,8.7,5.9,16.3,20.1,101.1
HOU,1992-93,27.4,6-6,206,40.0,82.2,.486,4.7,13.1,.361,35.3,69.2,.510,19.3,25.5,.758,12.0,30.9,42.9,25.8,8.3,6.6,15.8,20.7,104.0
HOU,1991-92,28.0,6-6,203,39.9,84.1,.475,4.0,11.7,.343,35.9,72.4,.496,18.2,24.6,.738,13.1,29.7,42.8,25.1,8.0,7.0,16.8,21.6,102.0
HOU,1990-91,27.3,6-6,204,41.5,88.9,.467,3.9,12.1,.320,37.6,76.8,.490,19.9,26.8,.741,15.5,30.6,46.1,23.2,9.7,5.0,17.1,22.9,106.7
HOU,1989-90,27.9,6-6,204,42.5,88.4,.480,1.9,6.0,.312,40.6,82.4,.493,19.9,27.6,.720,14.8,32.2,47.0,26.8,9.9,6.7,18.5,23.6,106.7
HOU,1988-89,26.8,6-7,209,41.6,87.8,.474,2.0,6.4,.314,39.6,81.4,.487,23.3,30.8,.755,14.8,31.1,45.9,24.6,9.6,6.1,19.1,24.7,108.5
HOU,1987-88,27.7,6-7,211,42.3,89.7,.471,0.8,3.5,.237,41.4,86.1,.481,23.6,30.3,.780,15.1,30.9,46.0,23.6,8.7,6.1,16.7,22.7,109.0
HOU,1986-87,26.1,6-8,215,42.3,88.6,.477,1.1,4.0,.275,41.2,84.6,.487,21.3,28.7,.741,14.5,30.3,44.8,27.2,8.0,6.8,16.9,24.1,106.9
HOU,1985-86,26.0,6-8,212,45.8,93.5,.490,1.0,3.8,.274,44.8,89.8,.499,21.7,29.7,.730,16.0,29.7,45.7,28.3,9.1,6.7,16.8,24.3,114.4
HOU,1984-85,25.3,6-8,213,45.7,90.7,.504,0.5,2.3,.220,45.2,88.5,.511,19.3,27.6,.699,16.2,29.2,45.4,27.3,8.3,7.3,19.6,24.8,111.2
HOU,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HOU,1983-84,26.8,6-7,207,45.5,91.9,.495,0.4,1.9,.195,45.1,90.0,.501,19.3,26.1,.740,14.6,30.3,44.9,26.9,7.6,6.3,19.0,28.3,110.6
HOU,1982-83,29.0,6-6,199,40.7,90.8,.448,0.8,3.3,.247,39.9,87.5,.456,17.1,23.6,.725,14.7,27.6,42.3,23.5,7.9,5.1,19.2,26.0,99.3
HOU,1981-82,28.3,6-6,204,42.7,89.8,.476,0.6,2.1,.284,42.1,87.7,.480,19.8,27.1,.729,17.1,27.9,45.0,24.1,7.9,5.2,16.1,22.8,105.9
HOU,1980-81,26.8,6-6,200,43.6,89.5,.487,0.3,1.4,.178,43.3,88.0,.492,20.9,27.1,.770,14.8,28.6,43.5,25.6,8.6,4.8,17.7,23.2,108.3
HOU,1979-80,27.3,6-5,200,43.9,91.4,.480,1.3,4.6,.274,42.6,86.8,.491,21.7,28.4,.766,17.0,27.0,44.0,26.2,9.5,4.5,19.1,23.5,110.8
HOU,1978-79,27.6,6-5,199,45.4,91.4,.497,,,,45.4,91.4,.497,22.5,28.4,.792,15.3,30.5,45.9,28.1,7.7,3.5,18.4,24.4,113.4
HOU,1977-78,25.4,6-6,199,43.0,93.8,.458,,,,43.0,93.8,.458,17.9,23.1,.774,15.9,29.5,45.4,23.7,8.3,3.9,16.8,24.7,103.8
HOU,1976-77,25.8,6-5,201,43.1,89.3,.483,,,,43.1,89.3,.483,20.2,25.6,.787,15.3,32.1,47.4,23.3,7.5,5.0,19.5,26.0,106.4
HOU,1975-76,25.7,6-5,201,43.2,89.1,.485,,,,43.2,89.1,.485,19.7,25.0,.790,12.9,32.2,45.2,27.0,8.0,4.4,20.3,24.9,106.2
HOU,1974-75,25.2,6-5,202,42.0,88.2,.477,,,,42.0,88.2,.477,19.8,24.8,.799,14.4,30.4,44.8,26.3,9.1,4.3,21.5,25.2,103.9
HOU,1973-74,25.4,6-5,204,43.5,90.6,.480,,,,43.5,90.6,.480,20.5,25.3,.812,13.0,31.6,44.5,27.0,8.9,5.0,20.5,25.7,107.4
HOU,1972-73,25.7,6-6,203,46.0,100.6,.457,,,,46.0,100.6,.457,20.8,26.2,.793,,,49.5,23.6,,,18.5,23.8,112.8
HOU,1971-72,24.6,6-5,203,43.8,100.9,.434,,,,43.8,100.9,.434,22.1,29.6,.748,,,54.1,21.7,,,17.4,24.3,109.7
HOU,1970-71,25.0,6-5,202,43.3,102.8,.421,,,,43.3,102.8,.421,26.7,35.6,.749,,,57.1,23.4,,,20.9,26.0,113.2
HOU,1969-70,25.3,6-5,200,47.1,108.1,.436,,,,47.1,108.1,.436,24.4,33.3,.733,,,58.4,24.8,,,,25.6,118.7
HOU,1968-69,25.1,6-5,203,45.0,105.3,.428,,,,45.0,105.3,.428,25.3,37.1,.682,,,61.3,23.5,,,,25.7,115.3
HOU,1967-68,26.4,6-5,204,43.5,104.2,.417,,,,43.5,104.2,.417,25.4,35.7,.711,,,66.1,22.4,,,,26.7,112.4
IND,2023-24,25.3,6-6,212,47.0,92.7,.507,13.2,35.3,.374,33.8,57.4,.589,16.1,20.5,.782,10.1,31.4,41.5,30.8,7.7,5.9,12.9,21.4,123.3
IND,2022-23,24.5,6-6,210,42.0,89.6,.469,13.6,37.0,.367,28.4,52.6,.540,18.7,23.7,.790,10.1,31.4,41.5,27.0,7.7,5.8,14.9,21.2,116.3
IND,2021-22,26.0,6-6,213,41.4,89.5,.463,12.2,35.4,.344,29.3,54.1,.541,16.4,21.4,.768,11.3,32.6,43.9,25.4,7.1,5.6,14.4,20.4,111.5
IND,2020-21,26.5,6-5,213,43.3,91.2,.474,12.3,34.0,.364,30.9,57.3,.540,16.4,20.7,.792,9.0,33.7,42.7,27.4,8.5,6.4,13.5,20.2,115.3
IND,2019-20,25.6,6-6,214,42.1,88.5,.476,10.2,28.0,.363,31.9,60.4,.529,15.0,19.1,.787,8.7,34.1,42.8,25.9,7.4,5.2,13.2,19.8,109.4
IND,2018-19,27.0,6-6,220,41.3,87.0,.475,9.5,25.4,.374,31.8,61.6,.517,15.8,21.1,.752,9.3,33.7,43.0,26.0,8.7,4.9,13.7,19.4,108.0
IND,2017-18,26.2,6-6,217,40.8,86.4,.472,9.0,24.5,.369,31.8,61.9,.513,14.9,19.2,.779,9.6,32.7,42.3,22.2,8.8,4.1,13.3,18.8,105.6
IND,2016-17,27.0,6-6,220,39.3,84.5,.465,8.6,23.0,.376,30.6,61.5,.498,17.9,22.1,.810,9.0,33.0,42.0,22.5,8.2,5.0,13.8,19.5,105.1
IND,2015-16,26.9,6-6,218,38.3,85.2,.450,8.1,23.0,.351,30.2,62.1,.486,17.4,22.8,.764,10.3,33.9,44.2,21.2,9.0,4.8,14.9,20.0,102.2
IND,2014-15,28.3,6-7,221,36.6,83.2,.439,7.5,21.2,.352,29.1,62.0,.469,16.7,22.2,.756,10.4,34.4,44.9,21.4,6.2,4.6,14.0,21.2,97.3
IND,2013-14,27.2,6-7,221,36.0,80.2,.449,6.7,18.8,.357,29.3,61.4,.477,18.1,23.3,.779,10.2,34.5,44.7,20.1,6.7,5.4,15.1,20.4,96.7
IND,2012-13,25.7,6-7,221,35.1,80.6,.436,6.9,19.7,.347,28.3,60.8,.465,17.6,23.6,.746,12.9,33.0,45.9,20.3,7.2,6.3,15.1,20.0,94.7
IND,2011-12,26.3,6-7,218,35.7,81.4,.438,5.9,16.1,.368,29.7,65.3,.455,20.4,26.1,.782,12.5,31.4,43.9,18.6,7.9,5.4,14.0,21.7,97.7
IND,2010-11,25.9,6-7,219,36.6,82.8,.442,7.1,20.2,.354,29.5,62.6,.471,19.4,24.8,.782,11.1,32.4,43.5,19.6,7.1,5.6,15.4,21.7,99.8
IND,2009-10,26.6,6-7,220,36.8,83.2,.443,8.0,23.1,.348,28.8,60.1,.479,19.1,24.6,.775,9.6,31.9,41.5,21.1,7.1,5.4,15.0,22.5,100.8
IND,2008-09,26.5,6-7,217,39.3,86.3,.455,8.0,21.0,.378,31.3,65.3,.480,18.6,23.0,.807,11.3,32.5,43.7,21.6,7.0,5.3,14.5,23.1,105.1
IND,2007-08,26.7,6-7,220,37.8,85.3,.444,9.2,24.6,.374,28.6,60.6,.472,19.1,24.9,.768,11.0,32.1,43.1,22.7,7.6,5.0,15.1,23.4,104.0
IND,2006-07,27.2,6-7,217,35.0,80.0,.438,5.9,16.9,.346,29.2,63.1,.462,19.7,25.9,.760,12.1,29.8,41.8,20.5,7.3,5.5,16.3,23.3,95.6
IND,2005-06,27.3,6-7,221,34.0,76.5,.444,6.5,18.7,.349,27.4,57.8,.475,19.4,26.3,.737,11.0,31.2,42.2,19.9,7.3,5.0,15.3,22.2,93.9
IND,2004-05,28.3,6-7,218,32.5,75.2,.432,6.6,19.2,.344,25.9,56.0,.463,21.3,26.9,.792,10.6,29.5,40.1,18.2,7.5,4.4,14.3,23.0,93.0
IND,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
IND,2003-04,27.1,6-7,218,33.6,77.1,.435,5.5,15.6,.351,28.1,61.5,.457,18.8,24.6,.764,11.8,29.9,41.7,21.6,8.9,5.0,14.4,20.8,91.4
IND,2002-03,25.9,6-7,220,35.5,80.6,.441,4.6,13.6,.339,30.9,66.9,.461,21.2,27.7,.766,12.2,32.0,44.2,23.3,8.5,5.4,14.8,22.1,96.8
IND,2001-02,26.1,6-7,213,35.8,80.2,.446,4.9,14.6,.339,30.9,65.7,.470,20.3,26.3,.772,11.3,31.3,42.7,23.0,8.0,5.3,15.2,22.9,96.8
IND,2000-01,27.7,6-7,212,34.5,78.4,.440,4.8,14.1,.342,29.7,64.3,.461,18.8,24.5,.766,11.2,31.6,42.9,21.5,6.9,5.9,15.2,23.5,92.6
IND,1999-00,30.4,6-7,212,37.2,81.0,.459,7.1,18.1,.392,30.0,62.8,.478,19.9,24.5,.811,10.3,31.9,42.1,22.6,6.8,5.1,14.1,21.8,101.3
IND,1998-99,30.8,6-7,209,34.6,77.3,.448,5.9,16.0,.368,28.7,61.3,.469,19.5,24.6,.796,11.5,29.0,40.5,20.1,6.3,4.5,13.0,21.6,94.7
IND,1997-98,29.7,6-7,207,35.6,75.9,.469,4.9,12.5,.390,30.7,63.3,.485,19.9,26.0,.764,10.7,28.6,39.3,23.0,7.9,4.5,14.2,22.7,96.0
IND,1996-97,27.9,6-7,210,34.8,76.3,.456,5.2,13.8,.381,29.5,62.5,.472,20.6,28.5,.722,12.5,29.1,41.7,21.3,7.1,4.8,16.3,24.1,95.4
IND,1995-96,29.4,6-7,208,36.3,75.7,.480,4.4,11.9,.373,31.9,63.8,.500,22.2,29.5,.755,12.3,27.6,39.9,23.4,7.1,3.9,16.3,24.8,99.3
IND,1994-95,28.7,6-7,208,36.4,76.2,.477,4.6,12.0,.380,31.8,64.2,.496,21.9,29.1,.751,12.8,27.9,40.7,22.9,8.6,4.4,16.3,23.6,99.2
IND,1993-94,27.2,6-7,206,38.6,79.5,.486,2.2,6.1,.368,36.4,73.4,.496,21.5,29.1,.738,13.8,29.4,43.2,25.1,8.6,5.6,17.6,24.1,101.0
IND,1992-93,26.8,6-8,208,41.1,85.6,.480,3.1,9.6,.326,38.0,76.0,.500,22.4,29.3,.766,14.9,29.9,44.8,26.1,7.5,4.9,15.3,24.9,107.8
IND,1991-92,26.4,6-7,209,42.7,86.3,.494,4.1,11.5,.354,38.6,74.9,.516,22.8,28.8,.790,13.2,31.3,44.5,29.2,8.6,4.8,17.1,26.1,112.2
IND,1990-91,26.4,6-8,211,42.1,85.3,.493,3.0,9.1,.332,39.0,76.2,.513,24.5,30.2,.811,12.4,29.0,41.4,26.6,8.0,4.4,16.5,25.5,111.7
IND,1989-90,26.4,6-8,212,41.2,83.0,.497,3.6,9.4,.382,37.6,73.6,.511,23.2,28.5,.816,11.5,29.1,40.6,24.7,6.7,4.3,16.4,24.0,109.3
IND,1988-89,25.2,6-8,214,41.3,84.7,.487,2.5,7.5,.328,38.8,77.2,.503,21.9,27.7,.789,13.0,30.5,43.4,24.5,6.9,5.1,18.9,25.7,106.9
IND,1987-88,25.7,6-7,215,41.9,87.2,.480,2.0,5.9,.336,39.9,81.3,.491,18.9,24.2,.780,13.1,30.0,43.1,24.1,7.5,4.2,16.1,24.9,104.6
IND,1986-87,25.9,6-7,216,42.1,89.3,.472,1.1,3.9,.297,41.0,85.5,.479,20.7,26.5,.782,13.8,30.0,43.9,26.5,8.5,3.8,15.6,25.6,106.1
IND,1985-86,25.0,6-7,215,42.0,87.2,.481,0.3,1.7,.161,41.7,85.5,.488,19.7,26.6,.739,13.9,31.9,45.7,26.3,8.0,4.6,18.5,26.0,103.9
IND,1984-85,24.1,6-6,208,42.5,89.3,.476,0.4,1.9,.194,42.2,87.4,.482,22.8,30.7,.744,14.6,32.0,46.6,23.7,7.6,4.5,19.8,27.3,108.3
IND,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
IND,1983-84,24.4,6-6,209,42.0,87.0,.483,0.6,2.5,.232,41.5,84.4,.491,19.8,25.8,.766,12.2,29.2,41.5,26.5,10.2,4.9,18.6,25.1,104.5
IND,1982-83,24.9,6-6,208,45.2,94.2,.480,0.6,2.9,.212,44.6,91.3,.488,17.6,23.3,.758,15.8,28.0,43.8,26.2,9.2,5.0,18.7,25.4,108.7
IND,1981-82,27.0,6-6,202,40.6,87.4,.465,1.3,3.9,.326,39.4,83.5,.472,19.7,26.5,.741,13.9,28.9,42.8,23.1,9.2,6.0,17.0,24.9,102.2
IND,1980-81,26.0,6-7,202,42.6,88.4,.482,0.4,2.1,.178,42.2,86.3,.489,22.1,31.0,.715,16.2,27.6,43.8,25.5,10.2,5.9,18.2,24.5,107.6
IND,1979-80,25.3,6-7,198,44.4,93.8,.473,1.1,3.8,.280,43.3,89.9,.481,21.4,28.5,.751,17.0,28.4,45.4,26.2,11.0,6.5,18.5,24.1,111.2
IND,1978-79,25.0,6-6,200,43.6,91.8,.475,,,,43.6,91.8,.475,21.5,28.3,.759,14.9,30.9,45.8,24.5,8.4,5.1,18.7,25.5,108.6
IND,1977-78,24.6,6-6,201,42.7,94.9,.450,,,,42.7,94.9,.450,23.2,31.3,.743,16.9,32.0,48.9,24.2,9.9,5.6,20.0,27.2,108.6
IND,1976-77,25.6,6-6,202,43.0,95.6,.449,,,,43.0,95.6,.449,20.9,28.0,.746,17.2,31.5,48.7,24.5,11.3,5.6,19.6,24.8,106.8
IND,1975-76,24.7,6-5,203,44.5,101.5,.438,3.0,9.2,.324,41.5,92.3,.449,20.7,26.8,.772,19.2,32.6,51.8,24.8,11.2,5.5,17.3,23.6,112.6
IND,1974-75,24.3,6-5,205,46.3,99.6,.465,2.7,8.5,.312,43.7,91.0,.480,17.4,23.4,.744,19.9,30.5,50.5,22.9,10.6,4.9,18.4,23.2,112.8
IND,1973-74,26.8,6-5,205,42.2,93.9,.450,2.0,6.5,.315,40.2,87.4,.460,19.3,26.7,.725,17.5,34.5,52.0,21.7,8.8,5.5,18.5,22.9,105.8
IND,1972-73,26.1,6-5,205,43.7,94.6,.461,2.0,6.6,.312,41.6,88.1,.473,25.3,34.2,.739,19.2,35.0,54.2,22.1,,,19.2,24.5,114.7
IND,1971-72,26.2,6-5,203,42.9,92.9,.461,2.6,8.9,.293,40.3,84.0,.479,24.6,32.8,.749,18.7,35.8,54.5,20.6,,,18.1,22.7,112.9
